H,P,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10
H_2772.h5,P_2772.h5,0,0,1,1,0,1,0,0,0,1
H_2773.h5,P_2773.h5,1,0,0,0,1,0,0,0,1,1
H_2774.h5,P_2774.h5,0,0,0,0,1,0,0,1,1,1
H_2775.h5,P_2775.h5,0,1,0,1,1,0,0,1,0,0
H_2776.h5,P_2776.h5,0,0,0,0,1,0,1,1,1,0
H_2777.h5,P_2777.h5,0,0,1,0,0,0,1,0,1,0
H_2778.h5,P_2778.h5,1,1,0,0,0,0,1,0,0,1
H_2779.h5,P_2779.h5,1,0,1,0,0,0,0,0,1,1
H_2780.h5,P_2780.h5,0,1,1,0,0,0,1,1,0,0
H_2781.h5,P_2781.h5,1,0,1,1,0,0,1,0,0,0
H_2782.h5,P_2782.h5,0,1,0,1,0,1,1,0,0,0
H_2783.h5,P_2783.h5,0,0,0,1,1,1,0,0,0,1
H_2784.h5,P_2784.h5,1,1,0,1,0,1,0,0,0,0
H_2785.h5,P_2785.h5,1,0,1,0,0,0,1,0,0,1
H_2786.h5,P_2786.h5,1,1,0,0,0,0,1,0,0,1
H_2787.h5,P_2787.h5,1,0,1,0,0,1,0,0,0,0
H_2788.h5,P_2788.h5,1,0,0,1,0,0,1,1,0,0
H_2789.h5,P_2789.h5,0,0,1,0,1,0,1,1,0,0
H_2790.h5,P_2790.h5,0,0,1,0,1,0,1,0,0,1
H_2791.h5,P_2791.h5,0,1,0,1,0,0,0,1,0,1
H_2792.h5,P_2792.h5,1,0,0,0,1,1,1,0,0,0
H_2793.h5,P_2793.h5,1,1,0,0,0,0,0,1,0,1
H_2794.h5,P_2794.h5,0,0,1,0,1,1,0,0,0,1
H_2795.h5,P_2795.h5,1,0,0,1,0,0,0,1,1,0
H_2796.h5,P_2796.h5,0,0,1,1,1,0,0,0,0,1
H_2797.h5,P_2797.h5,0,0,0,1,1,0,1,0,0,1
H_2798.h5,P_2798.h5,1,0,1,0,1,1,0,0,0,0
H_2799.h5,P_2799.h5,1,0,1,0,0,0,0,1,0,1
H_2800.h5,P_2800.h5,0,0,0,1,0,0,0,1,1,1
H_2801.h5,P_2801.h5,0,1,0,0,1,0,0,1,1,0
H_2802.h5,P_2802.h5,0,0,0,1,0,1,1,1,0,0
H_2803.h5,P_2803.h5,1,0,0,0,0,0,1,0,0,1
H_2804.h5,P_2804.h5,1,0,0,0,0,0,1,0,1,1
H_2805.h5,P_2805.h5,0,1,0,1,0,1,0,0,0,1
H_2806.h5,P_2806.h5,1,0,1,1,0,0,0,0,1,0
H_2807.h5,P_2807.h5,0,0,0,0,0,1,0,1,1,0
H_2808.h5,P_2808.h5,0,0,0,0,1,0,1,0,1,1
H_2809.h5,P_2809.h5,0,0,0,1,0,1,0,1,1,0
H_2810.h5,P_2810.h5,0,1,1,0,0,0,0,0,0,1
H_2811.h5,P_2811.h5,1,0,1,0,1,0,1,0,0,0
H_2812.h5,P_2812.h5,1,0,1,0,0,0,0,1,1,0
H_2813.h5,P_2813.h5,1,0,0,1,0,0,0,0,0,0
H_2814.h5,P_2814.h5,0,0,1,1,0,0,0,1,0,1
H_2815.h5,P_2815.h5,0,0,0,0,0,1,1,1,1,0
H_2816.h5,P_2816.h5,0,0,1,0,1,0,1,1,0,0
H_2817.h5,P_2817.h5,1,1,0,0,0,0,1,1,0,0
H_2818.h5,P_2818.h5,0,0,0,0,1,1,1,1,0,0
H_2819.h5,P_2819.h5,0,0,0,1,0,0,0,1,1,1
H_2820.h5,P_2820.h5,0,0,1,1,0,0,1,1,0,0
H_2821.h5,P_2821.h5,1,0,1,0,0,0,0,1,0,0
H_2822.h5,P_2822.h5,0,1,1,1,0,1,0,0,0,0
H_2823.h5,P_2823.h5,0,0,0,0,1,1,0,1,1,0
H_2824.h5,P_2824.h5,0,0,0,0,0,1,0,1,1,1
H_2825.h5,P_2825.h5,0,1,0,0,1,1,0,0,0,1
H_2826.h5,P_2826.h5,0,1,0,1,1,0,0,0,1,0
H_2827.h5,P_2827.h5,0,0,0,0,0,1,1,1,1,0
H_2828.h5,P_2828.h5,1,0,0,0,1,1,0,1,0,0
H_2829.h5,P_2829.h5,0,0,1,0,0,1,0,1,1,0
H_2830.h5,P_2830.h5,0,0,1,1,0,0,0,0,1,0
H_2831.h5,P_2831.h5,0,1,0,0,0,1,0,1,0,1
H_2832.h5,P_2832.h5,0,0,1,0,0,0,0,1,1,1
H_2833.h5,P_2833.h5,1,0,0,1,1,0,0,0,1,0
H_2834.h5,P_2834.h5,0,0,0,1,0,0,1,1,0,1
H_2835.h5,P_2835.h5,1,0,1,0,1,0,0,0,0,0
H_2836.h5,P_2836.h5,1,0,0,0,1,0,0,1,1,0
H_2837.h5,P_2837.h5,0,0,1,1,0,1,0,1,0,0
H_2838.h5,P_2838.h5,0,1,0,0,1,0,1,0,1,0
H_2839.h5,P_2839.h5,0,1,1,1,0,0,0,0,1,0
H_2840.h5,P_2840.h5,1,1,0,0,0,0,0,1,0,1
H_2841.h5,P_2841.h5,0,1,0,0,0,1,0,1,1,0
H_2842.h5,P_2842.h5,1,1,0,0,0,0,1,0,1,0
H_2843.h5,P_2843.h5,1,0,0,0,1,1,0,0,0,1
H_2844.h5,P_2844.h5,0,0,1,0,0,0,0,1,0,1
H_2845.h5,P_2845.h5,1,1,0,0,1,0,0,0,1,0
H_2846.h5,P_2846.h5,1,1,0,0,0,1,0,0,0,1
H_2847.h5,P_2847.h5,0,0,1,1,1,1,0,0,0,0
H_2848.h5,P_2848.h5,0,0,1,1,1,0,0,1,0,0
H_2849.h5,P_2849.h5,0,1,1,1,0,0,1,0,0,0
H_2850.h5,P_2850.h5,1,0,0,0,0,1,0,0,1,1
H_2851.h5,P_2851.h5,0,1,1,0,0,0,0,0,1,1
H_2852.h5,P_2852.h5,0,0,1,0,1,0,0,0,1,1
H_2853.h5,P_2853.h5,0,0,0,1,0,1,0,1,1,0
H_2854.h5,P_2854.h5,0,1,0,0,1,1,0,0,0,1
H_2855.h5,P_2855.h5,0,0,0,0,1,1,1,0,1,0
H_2856.h5,P_2856.h5,0,1,0,0,0,0,1,0,1,1
H_2857.h5,P_2857.h5,0,0,0,0,1,1,1,0,1,0
H_2858.h5,P_2858.h5,0,1,0,0,1,0,1,1,0,0
H_2859.h5,P_2859.h5,1,0,0,0,0,1,1,0,0,1
H_2860.h5,P_2860.h5,0,1,0,1,0,0,0,0,0,1
H_2861.h5,P_2861.h5,0,1,0,0,1,1,0,1,0,0
H_2862.h5,P_2862.h5,0,0,1,0,0,0,1,1,0,1
H_2863.h5,P_2863.h5,1,0,1,1,0,0,0,0,0,1
H_2864.h5,P_2864.h5,0,0,1,1,0,0,1,0,0,1
H_2865.h5,P_2865.h5,0,1,1,0,0,1,0,1,0,0
H_2866.h5,P_2866.h5,1,1,1,0,1,0,0,0,0,0
H_2867.h5,P_2867.h5,1,0,0,0,0,1,1,1,0,0
H_2868.h5,P_2868.h5,0,0,0,0,1,0,0,1,1,1
H_2869.h5,P_2869.h5,1,0,0,0,1,0,1,1,0,0
H_2870.h5,P_2870.h5,1,0,1,1,1,0,0,0,0,0
H_2871.h5,P_2871.h5,1,1,0,1,0,1,0,0,0,0
H_2872.h5,P_2872.h5,1,0,0,1,1,0,1,0,0,0
H_2873.h5,P_2873.h5,1,0,0,0,1,0,0,0,0,0
H_2874.h5,P_2874.h5,0,0,0,1,0,1,1,0,0,1
H_2875.h5,P_2875.h5,0,1,0,1,0,0,1,0,0,1
H_2876.h5,P_2876.h5,0,1,1,0,1,0,0,0,1,0
H_2877.h5,P_2877.h5,0,1,0,1,0,1,0,0,0,1
H_2878.h5,P_2878.h5,1,0,1,0,0,1,0,1,0,0
H_2879.h5,P_2879.h5,1,0,0,1,1,0,0,0,0,0
H_2880.h5,P_2880.h5,0,1,0,0,1,0,1,0,0,1
H_2881.h5,P_2881.h5,0,1,0,1,0,1,0,0,0,1
H_2882.h5,P_2882.h5,0,1,0,0,0,0,1,0,1,1
H_2883.h5,P_2883.h5,1,0,0,0,1,0,0,0,1,1
H_2884.h5,P_2884.h5,1,1,0,1,0,1,0,0,0,0
H_2885.h5,P_2885.h5,1,0,0,0,1,0,0,1,1,0
H_2886.h5,P_2886.h5,0,1,1,0,1,0,0,0,0,0
H_2887.h5,P_2887.h5,1,0,1,0,0,1,0,0,0,1
H_2888.h5,P_2888.h5,0,1,0,0,1,1,1,0,0,0
H_2889.h5,P_2889.h5,0,1,0,0,1,0,0,1,1,0
H_2890.h5,P_2890.h5,1,1,0,1,0,1,0,0,0,0
H_2891.h5,P_2891.h5,0,0,0,1,1,1,0,0,0,1
H_2892.h5,P_2892.h5,0,0,0,1,1,1,0,1,0,0
H_2893.h5,P_2893.h5,0,0,0,1,1,0,1,0,1,0
H_2894.h5,P_2894.h5,1,0,0,0,1,1,0,0,0,1
H_2895.h5,P_2895.h5,1,1,0,0,0,1,1,0,0,0
H_2896.h5,P_2896.h5,0,0,1,0,0,0,0,1,1,1
H_2897.h5,P_2897.h5,1,0,1,0,0,0,0,1,1,0
H_2898.h5,P_2898.h5,1,0,0,0,1,1,0,0,0,1
H_2899.h5,P_2899.h5,0,0,0,0,0,0,1,1,1,1
H_2900.h5,P_2900.h5,0,1,0,0,0,1,0,0,1,1
H_2901.h5,P_2901.h5,0,0,0,0,1,1,0,0,0,1
H_2902.h5,P_2902.h5,1,0,0,1,1,0,0,1,0,0
H_2903.h5,P_2903.h5,1,0,1,0,0,0,0,0,0,1
H_2904.h5,P_2904.h5,0,0,0,0,1,1,1,0,0,1
H_2905.h5,P_2905.h5,1,0,0,1,0,0,0,0,1,0
H_2906.h5,P_2906.h5,0,0,1,1,0,0,1,1,0,0
H_2907.h5,P_2907.h5,0,0,1,0,1,0,0,1,1,0
H_2908.h5,P_2908.h5,0,1,1,1,0,0,1,0,0,0
H_2909.h5,P_2909.h5,1,0,1,0,0,0,1,0,1,0
H_2910.h5,P_2910.h5,0,0,0,0,1,1,1,0,0,1
H_2911.h5,P_2911.h5,0,0,0,1,1,0,1,1,0,0
H_2912.h5,P_2912.h5,0,0,1,0,1,0,1,1,0,0
H_2913.h5,P_2913.h5,0,1,0,0,0,0,1,0,1,1
H_2914.h5,P_2914.h5,0,1,0,0,0,1,0,0,1,1
H_2915.h5,P_2915.h5,0,0,1,0,0,1,1,0,1,0
H_2916.h5,P_2916.h5,0,1,0,0,0,1,0,1,1,0
H_2917.h5,P_2917.h5,0,0,0,0,1,1,0,0,1,1
H_2918.h5,P_2918.h5,1,1,0,0,0,0,1,0,1,0
H_2919.h5,P_2919.h5,1,0,0,0,1,0,1,0,0,1
H_2920.h5,P_2920.h5,1,0,1,0,0,0,0,1,0,0
H_2921.h5,P_2921.h5,0,0,0,0,1,0,1,0,1,1
H_2922.h5,P_2922.h5,1,1,0,0,1,0,0,1,0,0
H_2923.h5,P_2923.h5,0,1,0,0,1,1,0,0,1,0
H_2924.h5,P_2924.h5,0,0,1,0,0,0,1,1,0,0
H_2925.h5,P_2925.h5,0,1,0,1,0,0,0,0,1,0
H_2926.h5,P_2926.h5,1,0,1,0,0,1,0,0,0,1
H_2927.h5,P_2927.h5,0,0,1,0,1,1,0,0,0,1
H_2928.h5,P_2928.h5,1,0,1,0,1,0,0,1,0,0
H_2929.h5,P_2929.h5,0,0,0,0,1,0,0,1,1,1
H_2930.h5,P_2930.h5,0,1,0,1,0,0,0,1,0,1
H_2931.h5,P_2931.h5,1,0,1,0,1,0,0,0,1,0
H_2932.h5,P_2932.h5,1,0,0,1,0,1,0,1,0,0
H_2933.h5,P_2933.h5,0,1,0,0,0,1,1,0,1,0
H_2934.h5,P_2934.h5,1,1,0,1,0,0,0,0,1,0
H_2935.h5,P_2935.h5,1,0,0,0,0,1,0,0,1,1
H_2936.h5,P_2936.h5,0,1,0,0,1,1,1,0,0,0
H_2937.h5,P_2937.h5,0,1,1,0,0,0,1,0,0,1
H_2938.h5,P_2938.h5,0,1,0,0,1,1,1,0,0,0
H_2939.h5,P_2939.h5,0,0,0,0,1,0,0,1,1,1
H_2940.h5,P_2940.h5,0,1,1,0,0,0,1,0,0,1
H_2941.h5,P_2941.h5,0,0,0,0,0,1,1,0,1,0
H_2942.h5,P_2942.h5,1,0,0,0,1,0,1,0,1,0
H_2943.h5,P_2943.h5,1,0,1,1,0,0,0,0,0,1
H_2944.h5,P_2944.h5,0,0,0,0,0,0,0,0,1,1
H_2945.h5,P_2945.h5,1,0,1,1,0,0,0,0,0,0
H_2946.h5,P_2946.h5,1,1,1,0,0,0,0,0,1,0
H_2947.h5,P_2947.h5,0,1,0,0,0,0,0,1,0,1
H_2948.h5,P_2948.h5,0,0,1,1,0,1,0,0,0,1
H_2949.h5,P_2949.h5,0,0,0,0,1,0,1,1,0,0
H_2950.h5,P_2950.h5,1,0,0,0,1,1,0,1,0,0
H_2951.h5,P_2951.h5,0,0,0,1,1,1,0,0,1,0
H_2952.h5,P_2952.h5,0,1,0,1,0,0,1,0,0,1
H_2953.h5,P_2953.h5,1,0,0,1,1,0,0,1,0,0
H_2954.h5,P_2954.h5,0,1,0,0,1,0,0,1,0,1
H_2955.h5,P_2955.h5,0,1,0,0,0,1,0,1,1,0
H_2956.h5,P_2956.h5,0,0,1,0,1,1,1,0,0,0
H_2957.h5,P_2957.h5,1,1,0,1,0,0,0,0,1,0
H_2958.h5,P_2958.h5,0,0,1,0,0,0,1,1,0,0
H_2959.h5,P_2959.h5,1,0,1,0,0,1,1,0,0,0
H_2960.h5,P_2960.h5,1,1,0,0,0,1,1,0,0,0
H_2961.h5,P_2961.h5,0,0,1,1,0,1,1,0,0,0
H_2962.h5,P_2962.h5,0,1,1,0,1,1,0,0,0,0
H_2963.h5,P_2963.h5,1,0,0,0,0,1,1,0,0,0
H_2964.h5,P_2964.h5,0,0,0,1,0,0,1,0,1,1
H_2965.h5,P_2965.h5,1,1,1,0,0,1,0,0,0,0
H_2966.h5,P_2966.h5,1,1,1,0,0,0,0,0,0,1
H_2967.h5,P_2967.h5,1,0,1,0,0,0,1,0,0,1
H_2968.h5,P_2968.h5,1,1,0,1,1,0,0,0,0,0
H_2969.h5,P_2969.h5,0,1,1,0,1,0,0,0,0,1
H_2970.h5,P_2970.h5,0,0,0,1,0,1,1,0,1,0
H_2971.h5,P_2971.h5,0,0,0,1,0,1,0,0,1,1
H_2972.h5,P_2972.h5,0,0,0,1,1,0,0,1,0,1
H_2973.h5,P_2973.h5,0,1,0,0,0,0,0,1,1,1
H_2974.h5,P_2974.h5,0,1,0,0,0,0,1,0,1,1
H_2975.h5,P_2975.h5,0,1,0,0,0,1,0,0,1,0
H_2976.h5,P_2976.h5,0,1,0,0,0,1,1,1,0,0
H_2977.h5,P_2977.h5,0,1,1,1,0,1,0,0,0,0
H_2978.h5,P_2978.h5,0,1,1,0,0,0,0,0,1,0
H_2979.h5,P_2979.h5,0,1,0,0,1,0,1,0,0,1
H_2980.h5,P_2980.h5,0,1,0,0,1,0,0,0,1,1
H_2981.h5,P_2981.h5,0,0,1,1,0,0,1,0,0,1
H_2982.h5,P_2982.h5,0,0,0,1,1,0,0,1,1,0
H_2983.h5,P_2983.h5,1,0,0,1,1,0,0,0,0,1
H_2984.h5,P_2984.h5,1,1,0,1,0,1,0,0,0,0
H_2985.h5,P_2985.h5,0,1,0,0,1,1,0,0,0,1
H_2986.h5,P_2986.h5,0,0,0,0,1,1,0,1,0,1
H_2987.h5,P_2987.h5,0,0,1,1,1,0,0,0,1,0
H_2988.h5,P_2988.h5,1,0,0,0,1,0,1,1,0,0
H_2989.h5,P_2989.h5,0,0,0,0,1,0,0,1,0,1
H_2990.h5,P_2990.h5,0,0,1,0,1,0,1,0,0,0
H_2991.h5,P_2991.h5,0,0,0,1,0,1,0,1,0,0
H_2992.h5,P_2992.h5,0,1,0,0,1,1,0,0,0,1
H_2993.h5,P_2993.h5,0,0,0,0,1,1,1,0,0,1
H_2994.h5,P_2994.h5,1,0,1,0,0,0,1,1,0,0
H_2995.h5,P_2995.h5,0,0,1,0,1,1,1,0,0,0
H_2996.h5,P_2996.h5,0,1,0,0,0,1,0,1,0,1
H_2997.h5,P_2997.h5,0,0,0,0,1,0,1,0,0,1
H_2998.h5,P_2998.h5,1,0,1,0,1,0,0,1,0,0
H_2999.h5,P_2999.h5,1,1,0,0,0,0,0,0,0,1
H_3000.h5,P_3000.h5,0,0,1,1,0,0,0,1,1,0
H_3001.h5,P_3001.h5,0,1,1,1,0,0,1,0,0,0
H_3002.h5,P_3002.h5,1,0,1,0,0,0,0,1,1,0
H_3003.h5,P_3003.h5,1,0,0,0,1,0,0,1,0,0
H_3004.h5,P_3004.h5,1,0,0,0,1,0,0,0,1,0
H_3005.h5,P_3005.h5,1,0,0,1,0,0,1,0,1,0
H_3006.h5,P_3006.h5,0,0,0,0,1,1,0,0,1,1
H_3007.h5,P_3007.h5,1,0,0,1,1,0,1,0,0,0
H_3008.h5,P_3008.h5,1,0,0,1,0,0,1,0,0,0
H_3009.h5,P_3009.h5,0,0,0,1,1,1,1,0,0,0
H_3010.h5,P_3010.h5,0,0,1,0,0,0,1,1,0,0
H_3011.h5,P_3011.h5,0,0,1,1,0,0,1,0,1,0
H_3012.h5,P_3012.h5,0,1,1,1,0,1,0,0,0,0
H_3013.h5,P_3013.h5,1,0,0,1,0,1,0,0,0,0
H_3014.h5,P_3014.h5,1,0,0,0,0,1,0,1,0,1
H_3015.h5,P_3015.h5,0,0,1,0,0,1,1,1,0,0
H_3016.h5,P_3016.h5,0,1,1,0,1,0,1,0,0,0
H_3017.h5,P_3017.h5,1,0,0,0,1,1,0,0,1,0
H_3018.h5,P_3018.h5,0,1,0,1,1,0,0,0,0,1
H_3019.h5,P_3019.h5,1,1,0,1,0,0,0,0,0,1
H_3020.h5,P_3020.h5,0,0,1,0,1,1,0,1,0,0
H_3021.h5,P_3021.h5,1,0,1,0,0,0,0,0,1,0
H_3022.h5,P_3022.h5,1,0,0,0,1,0,0,1,1,0
H_3023.h5,P_3023.h5,0,0,1,1,0,0,0,1,0,0
H_3024.h5,P_3024.h5,0,0,0,0,1,0,0,1,1,1
H_3025.h5,P_3025.h5,1,1,0,0,0,0,1,0,1,0
H_3026.h5,P_3026.h5,0,0,1,1,0,0,1,0,0,1
H_3027.h5,P_3027.h5,0,0,1,0,0,1,1,0,0,1
H_3028.h5,P_3028.h5,0,1,0,1,0,1,0,0,0,0
H_3029.h5,P_3029.h5,0,1,0,1,0,1,1,0,0,0
H_3030.h5,P_3030.h5,0,0,1,1,0,1,1,0,0,0
H_3031.h5,P_3031.h5,1,1,0,1,0,0,0,1,0,0
H_3032.h5,P_3032.h5,0,0,1,0,0,0,0,1,1,1
H_3033.h5,P_3033.h5,0,1,0,0,1,1,0,0,0,1
H_3034.h5,P_3034.h5,0,1,0,0,0,0,0,0,1,1
H_3035.h5,P_3035.h5,0,0,1,0,1,1,1,0,0,0
H_3036.h5,P_3036.h5,0,0,0,1,0,0,0,0,1,1
H_3037.h5,P_3037.h5,0,1,1,0,0,0,0,0,1,1
H_3038.h5,P_3038.h5,0,0,1,1,0,1,1,0,0,0
H_3039.h5,P_3039.h5,0,1,1,0,0,1,0,0,1,0
H_3040.h5,P_3040.h5,1,0,0,1,1,0,0,0,0,0
H_3041.h5,P_3041.h5,0,1,0,1,0,0,0,0,1,1
H_3042.h5,P_3042.h5,0,0,0,1,0,0,1,0,0,1
H_3043.h5,P_3043.h5,0,1,1,0,0,0,0,1,0,1
H_3044.h5,P_3044.h5,1,1,0,0,0,0,1,0,1,0
H_3045.h5,P_3045.h5,0,0,1,1,0,0,1,0,0,1
H_3046.h5,P_3046.h5,0,0,0,0,1,0,1,1,1,0
H_3047.h5,P_3047.h5,1,1,0,0,0,1,0,0,0,1
H_3048.h5,P_3048.h5,0,1,0,0,0,1,1,0,1,0
H_3049.h5,P_3049.h5,0,0,1,1,1,0,0,1,0,0
H_3050.h5,P_3050.h5,0,0,0,1,1,0,1,0,0,0
H_3051.h5,P_3051.h5,1,0,0,0,0,1,0,0,0,1
H_3052.h5,P_3052.h5,0,1,0,1,0,0,1,1,0,0
H_3053.h5,P_3053.h5,0,0,1,0,1,0,1,0,0,1
H_3054.h5,P_3054.h5,1,1,0,0,0,1,0,0,0,0
H_3055.h5,P_3055.h5,1,1,0,0,0,1,0,1,0,0
H_3056.h5,P_3056.h5,1,0,0,0,0,1,1,0,0,1
H_3057.h5,P_3057.h5,0,1,0,0,0,0,1,1,0,1
H_3058.h5,P_3058.h5,0,1,0,1,1,0,0,0,1,0
H_3059.h5,P_3059.h5,1,0,0,0,1,0,0,0,0,0
H_3060.h5,P_3060.h5,0,1,0,1,0,0,1,0,0,1
H_3061.h5,P_3061.h5,0,0,0,1,0,1,1,0,0,1
H_3062.h5,P_3062.h5,0,1,1,0,0,1,0,0,0,1
H_3063.h5,P_3063.h5,0,0,0,0,0,0,1,0,0,1
H_3064.h5,P_3064.h5,0,0,1,0,0,1,1,0,0,1
H_3065.h5,P_3065.h5,0,1,0,0,1,0,0,0,0,0
H_3066.h5,P_3066.h5,1,0,1,0,0,0,0,1,0,0
H_3067.h5,P_3067.h5,1,0,0,0,0,1,0,1,0,1
H_3068.h5,P_3068.h5,0,0,0,1,0,0,1,0,1,1
H_3069.h5,P_3069.h5,0,0,0,1,1,0,1,0,1,0
H_3070.h5,P_3070.h5,0,1,0,1,0,1,0,0,0,0
H_3071.h5,P_3071.h5,0,1,1,0,0,1,0,0,0,1
H_3072.h5,P_3072.h5,1,0,0,0,1,0,1,0,0,1
H_3073.h5,P_3073.h5,1,0,0,1,0,1,0,0,0,1
H_3074.h5,P_3074.h5,1,0,1,0,1,0,0,1,0,0
H_3075.h5,P_3075.h5,0,0,1,0,0,1,0,0,0,0
H_3076.h5,P_3076.h5,1,0,0,0,0,1,0,0,1,1
H_3077.h5,P_3077.h5,1,0,1,1,0,0,0,0,0,1
H_3078.h5,P_3078.h5,1,0,1,0,0,1,0,0,0,1
H_3079.h5,P_3079.h5,0,0,1,0,1,1,1,0,0,0
H_3080.h5,P_3080.h5,1,1,0,1,1,0,0,0,0,0
H_3081.h5,P_3081.h5,0,0,1,1,0,1,1,0,0,0
H_3082.h5,P_3082.h5,0,0,1,0,0,1,0,0,1,0
H_3083.h5,P_3083.h5,1,0,1,0,0,0,0,1,0,1
H_3084.h5,P_3084.h5,0,0,1,0,0,1,0,1,0,1
H_3085.h5,P_3085.h5,0,1,0,1,0,0,1,0,1,0
H_3086.h5,P_3086.h5,0,1,0,0,0,1,1,0,1,0
H_3087.h5,P_3087.h5,0,0,1,1,0,0,0,1,0,0
H_3088.h5,P_3088.h5,1,0,0,1,1,0,1,0,0,0
H_3089.h5,P_3089.h5,0,1,0,1,1,0,0,0,1,0
H_3090.h5,P_3090.h5,1,1,0,0,0,0,1,0,0,1
H_3091.h5,P_3091.h5,0,0,0,1,0,1,0,1,0,1
H_3092.h5,P_3092.h5,1,0,1,0,1,1,0,0,0,0
H_3093.h5,P_3093.h5,1,0,0,0,0,1,0,1,1,0
H_3094.h5,P_3094.h5,0,1,0,0,0,1,0,0,0,1
H_3095.h5,P_3095.h5,0,1,1,0,0,0,0,0,1,1
H_3096.h5,P_3096.h5,1,0,0,0,1,0,1,1,0,0
H_3097.h5,P_3097.h5,1,1,0,0,0,0,0,1,1,0
H_3098.h5,P_3098.h5,1,0,0,1,1,0,0,1,0,0
H_3099.h5,P_3099.h5,0,0,1,0,0,0,0,0,1,1
H_3100.h5,P_3100.h5,0,0,0,1,0,0,1,0,1,1
H_3101.h5,P_3101.h5,0,0,0,1,1,1,0,0,1,0
H_3102.h5,P_3102.h5,0,0,1,1,0,1,0,0,1,0
H_3103.h5,P_3103.h5,1,0,1,1,0,0,0,1,0,0
H_3104.h5,P_3104.h5,1,1,1,0,0,0,1,0,0,0
H_3105.h5,P_3105.h5,0,1,0,0,0,1,0,1,0,0
H_3106.h5,P_3106.h5,0,0,1,0,1,0,1,1,0,0
H_3107.h5,P_3107.h5,0,1,1,0,0,0,1,0,1,0
H_3108.h5,P_3108.h5,0,1,0,0,0,1,0,0,1,1
H_3109.h5,P_3109.h5,0,0,0,1,1,0,1,0,1,0
H_3110.h5,P_3110.h5,0,1,0,0,1,1,0,1,0,0
H_3111.h5,P_3111.h5,0,1,1,1,0,0,1,0,0,0
H_3112.h5,P_3112.h5,0,0,0,1,1,0,1,0,1,0
H_3113.h5,P_3113.h5,0,1,0,1,0,0,0,1,1,0
H_3114.h5,P_3114.h5,1,0,1,0,0,0,0,1,0,0
H_3115.h5,P_3115.h5,1,0,1,0,0,1,1,0,0,0
H_3116.h5,P_3116.h5,1,0,0,0,0,1,0,1,0,0
H_3117.h5,P_3117.h5,0,0,0,1,0,0,1,0,0,1
H_3118.h5,P_3118.h5,0,0,1,0,1,1,0,1,0,0
H_3119.h5,P_3119.h5,0,1,0,1,1,1,0,0,0,0
H_3120.h5,P_3120.h5,0,0,1,0,0,1,0,0,1,1
H_3121.h5,P_3121.h5,1,1,0,0,1,0,0,0,1,0
H_3122.h5,P_3122.h5,0,0,0,0,1,1,0,1,0,0
H_3123.h5,P_3123.h5,0,1,1,0,0,0,0,0,0,1
H_3124.h5,P_3124.h5,0,1,1,0,0,0,0,0,1,0
H_3125.h5,P_3125.h5,0,0,1,1,0,1,0,0,0,1
H_3126.h5,P_3126.h5,1,0,1,0,0,0,0,1,1,0
H_3127.h5,P_3127.h5,0,1,1,0,0,0,0,0,0,0
H_3128.h5,P_3128.h5,0,0,0,1,1,1,0,0,1,0
H_3129.h5,P_3129.h5,1,0,1,0,0,1,0,0,1,0
H_3130.h5,P_3130.h5,0,1,0,0,1,0,1,0,1,0
H_3131.h5,P_3131.h5,0,1,0,0,1,1,1,0,0,0
H_3132.h5,P_3132.h5,1,0,0,0,1,0,0,1,1,0
H_3133.h5,P_3133.h5,0,1,1,0,0,0,1,0,0,1
H_3134.h5,P_3134.h5,0,1,1,0,1,0,1,0,0,0
H_3135.h5,P_3135.h5,0,0,0,0,1,1,1,0,1,0
H_3136.h5,P_3136.h5,1,0,0,0,0,1,1,1,0,0
H_3137.h5,P_3137.h5,1,0,0,0,0,1,1,1,0,0
H_3138.h5,P_3138.h5,1,0,1,0,1,0,0,0,0,1
H_3139.h5,P_3139.h5,0,0,1,1,1,0,0,1,0,0
H_3140.h5,P_3140.h5,0,0,1,0,0,0,1,0,1,0
H_3141.h5,P_3141.h5,0,1,0,0,1,0,0,1,0,1
H_3142.h5,P_3142.h5,0,1,1,1,0,0,0,0,0,1
H_3143.h5,P_3143.h5,0,1,0,0,0,1,0,1,1,0
H_3144.h5,P_3144.h5,1,0,1,1,0,0,0,0,0,0
H_3145.h5,P_3145.h5,1,1,0,1,0,0,1,0,0,0
H_3146.h5,P_3146.h5,0,0,0,0,1,0,1,0,1,0
H_3147.h5,P_3147.h5,1,1,1,0,0,0,0,0,1,0
H_3148.h5,P_3148.h5,0,0,0,1,1,0,0,1,0,1
H_3149.h5,P_3149.h5,0,1,0,1,1,0,0,1,0,0
H_3150.h5,P_3150.h5,0,0,0,0,1,0,0,0,1,1
H_3151.h5,P_3151.h5,1,0,0,0,1,0,1,0,0,1
H_3152.h5,P_3152.h5,0,1,1,0,0,0,0,0,1,1
H_3153.h5,P_3153.h5,1,0,0,1,0,0,0,1,0,1
H_3154.h5,P_3154.h5,0,0,1,1,1,0,1,0,0,0
H_3155.h5,P_3155.h5,0,1,0,1,0,0,0,0,1,1
H_3156.h5,P_3156.h5,1,0,1,0,1,1,0,0,0,0
H_3157.h5,P_3157.h5,0,1,1,0,0,0,1,1,0,0
H_3158.h5,P_3158.h5,0,1,0,0,0,1,0,0,1,1
