,H,P,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,sum_rate
1547,H_1548.h5,P_1548.h5,0,0,0,1,1,0,0,0,1,1,18.752447258824677
1548,H_1549.h5,P_1549.h5,0,0,1,1,0,0,0,1,0,1,30.55057510946296
1549,H_1550.h5,P_1550.h5,0,1,0,1,0,0,0,1,0,1,27.41732150923101
1550,H_1551.h5,P_1551.h5,0,1,1,0,0,0,0,0,0,1,12.701874561362526
1551,H_1552.h5,P_1552.h5,0,0,0,0,1,1,0,0,0,1,11.73958325016719
1552,H_1553.h5,P_1553.h5,0,0,1,0,0,0,1,1,1,0,24.409054851651273
1553,H_1554.h5,P_1554.h5,1,1,0,0,0,0,0,0,1,1,15.769985884001727
1554,H_1555.h5,P_1555.h5,1,0,0,1,0,0,0,1,1,0,16.881590800629752
1555,H_1556.h5,P_1556.h5,1,1,0,0,1,0,1,0,0,0,15.271551233313177
1556,H_1557.h5,P_1557.h5,1,0,0,1,0,1,0,0,1,0,15.637380151150806
1557,H_1558.h5,P_1558.h5,1,0,0,1,1,0,0,0,0,1,25.769865003992056
1558,H_1559.h5,P_1559.h5,0,0,0,1,0,1,0,0,1,1,25.596665612570913
1559,H_1560.h5,P_1560.h5,0,1,0,0,0,1,0,0,1,1,16.01161277796811
1560,H_1561.h5,P_1561.h5,0,0,1,0,0,1,0,1,1,0,16.286206876201746
1561,H_1562.h5,P_1562.h5,0,1,0,0,0,1,1,0,0,1,21.116446846319832
1562,H_1563.h5,P_1563.h5,1,0,0,0,0,0,0,1,1,1,24.32687173545358
1563,H_1564.h5,P_1564.h5,0,0,0,1,0,1,0,0,1,0,11.607488740415386
1564,H_1565.h5,P_1565.h5,0,1,0,0,1,0,1,0,0,0,22.739494736702355
1565,H_1566.h5,P_1566.h5,1,1,0,0,0,1,0,0,0,1,24.39513459890866
1566,H_1567.h5,P_1567.h5,1,0,0,0,1,0,0,0,0,1,14.964442408478398
1567,H_1568.h5,P_1568.h5,1,0,0,0,0,0,1,1,0,1,27.18614180287668
1568,H_1569.h5,P_1569.h5,0,0,0,1,1,1,0,0,1,0,26.74983869829254
1569,H_1570.h5,P_1570.h5,0,1,0,1,0,0,0,0,1,0,21.515380649190266
1570,H_1571.h5,P_1571.h5,1,0,0,1,0,0,0,1,0,0,19.48884112070535
1571,H_1572.h5,P_1572.h5,0,0,0,0,1,0,1,1,0,0,15.268686312012047
1572,H_1573.h5,P_1573.h5,0,1,0,0,1,0,0,1,1,0,29.94101886073048
1573,H_1574.h5,P_1574.h5,0,1,0,1,0,0,0,1,0,1,19.128729257233353
1574,H_1575.h5,P_1575.h5,1,0,0,1,0,1,0,0,0,0,27.090319999104842
1575,H_1576.h5,P_1576.h5,0,1,0,0,0,1,1,0,0,1,18.234642659403633
1576,H_1577.h5,P_1577.h5,1,1,0,0,0,0,0,1,0,0,16.19367971784871
1577,H_1578.h5,P_1578.h5,1,0,0,1,0,0,0,0,1,0,28.41704645329078
1578,H_1579.h5,P_1579.h5,0,0,0,0,1,1,1,1,0,0,22.12267929018587
1579,H_1580.h5,P_1580.h5,0,0,1,1,0,1,0,0,0,0,22.648052992619633
1580,H_1581.h5,P_1581.h5,1,0,0,1,0,0,0,1,0,1,20.13717975307756
1581,H_1582.h5,P_1582.h5,0,1,0,0,0,1,0,0,1,1,30.79092494722021
1582,H_1583.h5,P_1583.h5,1,1,0,0,0,1,0,0,0,1,24.654820166104876
1583,H_1584.h5,P_1584.h5,0,1,0,0,0,1,0,1,0,0,17.62080551428552
1584,H_1585.h5,P_1585.h5,0,1,0,0,0,1,1,0,1,0,31.374591913368622
1585,H_1586.h5,P_1586.h5,0,0,1,1,1,0,0,0,0,1,25.33374415859648
1586,H_1587.h5,P_1587.h5,1,0,1,0,1,0,1,0,0,0,18.405067716105805
1587,H_1588.h5,P_1588.h5,0,1,1,0,0,1,0,1,0,0,22.016766289783398
1588,H_1589.h5,P_1589.h5,0,0,1,0,1,1,0,0,0,0,19.53785973831948
1589,H_1590.h5,P_1590.h5,1,0,0,1,1,0,0,1,0,0,40.42439792085652
1590,H_1591.h5,P_1591.h5,0,1,1,0,0,0,0,1,0,1,29.489472829536986
1591,H_1592.h5,P_1592.h5,0,0,0,1,1,0,0,0,1,1,25.357713560830028
1592,H_1593.h5,P_1593.h5,0,0,1,0,1,1,0,0,1,0,13.643388869745483
1593,H_1594.h5,P_1594.h5,1,0,0,0,1,0,0,1,1,0,27.922826428974357
1594,H_1595.h5,P_1595.h5,1,0,0,1,0,0,1,0,0,1,19.47296891678326
1595,H_1596.h5,P_1596.h5,0,1,0,0,1,0,1,0,0,1,25.408801759963072
1596,H_1597.h5,P_1597.h5,0,0,1,1,0,0,0,1,0,1,16.28745857147613
1597,H_1598.h5,P_1598.h5,1,0,1,0,1,0,0,0,0,0,18.02559526470266
1598,H_1599.h5,P_1599.h5,1,0,1,0,0,0,1,0,1,0,28.216227400744117
1599,H_1600.h5,P_1600.h5,0,1,1,1,0,0,0,0,1,0,19.722471527280838
1600,H_1601.h5,P_1601.h5,0,1,1,0,0,0,0,1,0,1,12.498964422298961
1601,H_1602.h5,P_1602.h5,0,0,0,0,1,1,1,0,1,0,23.23798309745533
1602,H_1603.h5,P_1603.h5,0,1,1,1,0,1,0,0,0,0,26.572994189713892
1603,H_1604.h5,P_1604.h5,1,0,1,0,1,0,0,1,0,0,26.48161128996145
1604,H_1605.h5,P_1605.h5,1,0,0,1,0,0,1,0,1,0,25.638654169476112
1605,H_1606.h5,P_1606.h5,1,0,0,1,0,1,0,0,0,1,22.901560396139512
1606,H_1607.h5,P_1607.h5,0,1,0,1,0,0,0,1,1,0,17.913784298444966
1607,H_1608.h5,P_1608.h5,1,0,1,0,1,0,0,0,0,1,25.563345240649696
1608,H_1609.h5,P_1609.h5,0,0,1,1,0,0,0,1,0,1,13.399606183941675
1609,H_1610.h5,P_1610.h5,0,1,0,1,0,0,1,1,0,0,36.57220743450559
1610,H_1611.h5,P_1611.h5,0,1,1,0,0,0,1,1,0,0,21.588686603821465
1611,H_1612.h5,P_1612.h5,1,0,0,0,1,1,0,1,0,0,28.671043775215225
1612,H_1613.h5,P_1613.h5,0,0,1,0,1,0,1,0,0,0,15.435431845827228
1613,H_1614.h5,P_1614.h5,0,1,1,1,0,0,0,0,0,1,18.79846051541189
1614,H_1615.h5,P_1615.h5,1,1,0,0,0,0,0,0,1,0,17.185214695621266
1615,H_1616.h5,P_1616.h5,0,0,1,0,0,0,0,1,1,0,22.719790404937857
1616,H_1617.h5,P_1617.h5,1,0,0,1,0,0,0,0,1,0,16.679411778731318
1617,H_1618.h5,P_1618.h5,0,1,0,1,0,0,1,0,0,1,38.908404466830646
1618,H_1619.h5,P_1619.h5,1,0,0,1,0,0,1,0,0,1,14.110188615119014
1619,H_1620.h5,P_1620.h5,0,0,1,0,1,0,0,1,0,0,16.060108661350704
1620,H_1621.h5,P_1621.h5,1,1,0,0,0,0,0,1,0,0,20.178409737386367
1621,H_1622.h5,P_1622.h5,0,0,0,1,0,0,1,0,0,0,21.33066774978177
1622,H_1623.h5,P_1623.h5,0,0,0,1,1,1,0,0,0,1,27.66007670659776
1623,H_1624.h5,P_1624.h5,0,0,0,0,1,1,0,0,1,1,24.068176249295423
1624,H_1625.h5,P_1625.h5,1,0,0,0,0,0,1,0,0,1,20.194511761822785
1625,H_1626.h5,P_1626.h5,0,0,1,0,1,0,1,0,1,0,27.260228547624827
1626,H_1627.h5,P_1627.h5,0,0,1,0,0,0,0,1,0,1,25.053749928613346
1627,H_1628.h5,P_1628.h5,1,0,1,0,0,1,1,0,0,0,16.94004349513635
1628,H_1629.h5,P_1629.h5,1,0,0,0,1,0,0,1,0,1,27.87246182324474
1629,H_1630.h5,P_1630.h5,0,0,0,1,1,0,1,0,0,0,24.87500387805987
1630,H_1631.h5,P_1631.h5,0,0,1,1,0,0,0,1,0,1,12.064946047106808
1631,H_1632.h5,P_1632.h5,1,1,1,0,0,0,0,0,0,1,21.319363402603393
1632,H_1633.h5,P_1633.h5,1,1,0,0,0,0,0,1,0,1,17.57606861911815
1633,H_1634.h5,P_1634.h5,0,1,0,0,0,0,0,1,1,0,16.632087124840467
1634,H_1635.h5,P_1635.h5,0,0,1,1,1,0,0,0,0,0,25.78698922954269
1635,H_1636.h5,P_1636.h5,1,0,0,1,0,0,0,1,0,1,19.246077518081847
1636,H_1637.h5,P_1637.h5,1,0,0,1,0,0,1,0,0,1,23.448758982946217
1637,H_1638.h5,P_1638.h5,1,0,1,0,0,1,0,0,0,0,15.764204686603534
1638,H_1639.h5,P_1639.h5,0,1,1,0,0,1,0,0,1,0,30.003622425414864
1639,H_1640.h5,P_1640.h5,1,1,0,0,0,0,0,0,1,1,16.24436554936935
1640,H_1641.h5,P_1641.h5,0,0,0,1,0,1,0,1,0,1,27.08435050522342
1641,H_1642.h5,P_1642.h5,0,1,0,1,1,0,0,0,1,0,21.686800199852158
1642,H_1643.h5,P_1643.h5,0,1,1,1,0,0,0,0,1,0,23.89357970566211
1643,H_1644.h5,P_1644.h5,0,0,0,1,1,0,1,1,0,0,21.341266160150084
1644,H_1645.h5,P_1645.h5,1,0,0,1,0,0,0,1,1,0,25.193687763370356
1645,H_1646.h5,P_1646.h5,0,1,1,0,0,0,1,1,0,0,23.920223244556336
1646,H_1647.h5,P_1647.h5,0,0,1,0,0,0,0,1,1,1,20.212390849429703
1647,H_1648.h5,P_1648.h5,0,1,1,0,1,0,0,1,0,0,22.606259700319587
1648,H_1649.h5,P_1649.h5,0,1,0,0,1,1,0,1,0,0,23.98855811292639
1649,H_1650.h5,P_1650.h5,0,0,1,1,0,0,0,1,0,1,31.681247971754498
1650,H_1651.h5,P_1651.h5,1,0,1,0,0,0,0,0,1,1,17.09055972734312
1651,H_1652.h5,P_1652.h5,0,0,1,0,1,0,0,0,1,1,19.894873160501113
1652,H_1653.h5,P_1653.h5,1,0,1,1,0,0,0,0,1,0,26.48099350410083
1653,H_1654.h5,P_1654.h5,0,1,0,1,1,0,0,0,0,1,12.507299344121046
1654,H_1655.h5,P_1655.h5,1,0,1,0,0,0,1,0,1,0,14.977941223716671
1655,H_1656.h5,P_1656.h5,0,0,1,0,0,1,1,1,0,0,14.92310460230766
1656,H_1657.h5,P_1657.h5,0,0,0,0,1,0,0,1,1,0,23.717173243579854
1657,H_1658.h5,P_1658.h5,1,1,0,0,0,0,0,0,1,0,21.56755283350972
1658,H_1659.h5,P_1659.h5,0,0,0,0,1,1,0,1,1,0,25.01473878354498
1659,H_1660.h5,P_1660.h5,0,0,0,0,0,0,1,1,0,1,18.876503363988082
1660,H_1661.h5,P_1661.h5,0,0,1,0,1,1,0,0,0,1,20.05518879544246
1661,H_1662.h5,P_1662.h5,1,0,0,0,0,0,0,1,1,1,18.57023519973612
1662,H_1663.h5,P_1663.h5,1,0,0,0,1,0,0,0,1,0,17.73466999745648
1663,H_1664.h5,P_1664.h5,0,1,0,1,0,1,0,0,0,1,21.978334572804588
1664,H_1665.h5,P_1665.h5,1,1,0,0,0,0,0,1,0,0,22.743249889431993
1665,H_1666.h5,P_1666.h5,0,1,0,0,0,1,0,0,1,1,25.47986780045086
1666,H_1667.h5,P_1667.h5,1,0,0,0,1,0,1,0,0,0,10.931984268459107
1667,H_1668.h5,P_1668.h5,0,0,0,0,0,0,1,1,1,1,8.873516282595842
1668,H_1669.h5,P_1669.h5,1,0,0,0,1,1,0,0,0,1,25.4850807097945
1669,H_1670.h5,P_1670.h5,0,1,1,0,0,0,0,1,1,0,21.76427641012679
1670,H_1671.h5,P_1671.h5,0,0,1,0,1,0,1,0,0,1,19.85363512986215
1671,H_1672.h5,P_1672.h5,1,0,0,0,0,1,1,1,0,0,18.84942820867501
1672,H_1673.h5,P_1673.h5,0,0,1,0,0,0,1,1,0,1,16.709821517644382
1673,H_1674.h5,P_1674.h5,0,0,0,0,1,1,1,0,0,1,20.28157593947677
1674,H_1675.h5,P_1675.h5,0,1,1,0,0,1,0,0,0,1,22.089516168065842
1675,H_1676.h5,P_1676.h5,1,0,1,0,0,0,0,0,1,0,21.789125091209403
1676,H_1677.h5,P_1677.h5,1,1,0,0,0,0,0,1,0,1,21.580233589685143
1677,H_1678.h5,P_1678.h5,0,0,0,1,1,0,0,1,0,0,20.154080964285647
1678,H_1679.h5,P_1679.h5,0,0,1,0,0,0,1,1,1,0,23.81392498765105
1679,H_1680.h5,P_1680.h5,0,1,0,0,1,0,1,0,0,1,19.112669401329473
1680,H_1681.h5,P_1681.h5,0,0,0,1,0,1,1,0,1,0,27.999948941787945
1681,H_1682.h5,P_1682.h5,0,1,0,0,1,0,1,0,0,0,21.746363780393594
1682,H_1683.h5,P_1683.h5,0,0,1,1,0,0,1,0,1,0,20.66472737582333
1683,H_1684.h5,P_1684.h5,0,0,1,0,0,1,1,0,0,0,14.042900611734314
1684,H_1685.h5,P_1685.h5,1,0,0,1,0,1,1,0,0,0,23.529914720372318
1685,H_1686.h5,P_1686.h5,0,1,0,0,1,0,0,0,1,1,22.124423919996406
1686,H_1687.h5,P_1687.h5,0,0,1,1,0,0,1,0,0,0,22.040694052277285
1687,H_1688.h5,P_1688.h5,1,0,0,0,1,0,1,0,0,0,20.205382109270126
1688,H_1689.h5,P_1689.h5,1,0,1,0,0,0,1,1,0,0,21.64562711974691
1689,H_1690.h5,P_1690.h5,0,1,0,0,0,1,1,0,0,1,23.626537975467063
1690,H_1691.h5,P_1691.h5,1,1,1,0,0,0,0,1,0,0,13.95034984394159
1691,H_1692.h5,P_1692.h5,0,0,0,1,0,1,1,0,0,0,22.179822899958676
1692,H_1693.h5,P_1693.h5,1,0,1,0,0,0,0,1,0,1,29.618917011142592
1693,H_1694.h5,P_1694.h5,0,0,0,0,1,1,0,1,1,0,27.165873790437416
1694,H_1695.h5,P_1695.h5,1,0,1,0,0,0,0,0,1,1,22.04913786579207
1695,H_1696.h5,P_1696.h5,1,0,0,0,0,0,1,1,1,0,26.787375796133677
1696,H_1697.h5,P_1697.h5,0,0,0,0,0,1,1,0,1,1,23.85765550370906
1697,H_1698.h5,P_1698.h5,0,0,0,0,1,1,0,0,1,1,28.930004710052547
1698,H_1699.h5,P_1699.h5,0,1,0,1,1,1,0,0,0,0,14.500884818608068
1699,H_1700.h5,P_1700.h5,0,1,0,1,1,0,0,0,0,1,16.943298709472245
1700,H_1701.h5,P_1701.h5,0,1,1,0,0,0,1,0,0,1,25.451946838188835
1701,H_1702.h5,P_1702.h5,0,1,1,1,0,0,0,0,0,0,16.08221333179047
1702,H_1703.h5,P_1703.h5,0,1,1,0,0,0,0,1,0,1,16.999131678767753
1703,H_1704.h5,P_1704.h5,0,1,0,0,0,0,1,0,1,0,16.76438577739072
1704,H_1705.h5,P_1705.h5,0,0,0,1,1,0,0,0,1,1,21.271895567608475
1705,H_1706.h5,P_1706.h5,1,1,0,1,1,0,0,0,0,0,35.50821899857042
1706,H_1707.h5,P_1707.h5,0,0,1,0,1,1,0,0,0,1,20.925640494455102
1707,H_1708.h5,P_1708.h5,1,0,1,0,0,0,1,0,0,1,32.30330353935046
1708,H_1709.h5,P_1709.h5,0,0,0,0,1,0,1,1,0,1,23.086799163947358
1709,H_1710.h5,P_1710.h5,0,1,0,0,0,0,1,1,0,1,15.133008656660778
1710,H_1711.h5,P_1711.h5,0,1,1,0,0,1,0,1,0,0,23.742412739964795
1711,H_1712.h5,P_1712.h5,1,0,1,0,0,0,1,0,0,0,28.11662167993501
1712,H_1713.h5,P_1713.h5,0,1,1,0,0,0,1,0,0,1,36.44438048441684
1713,H_1714.h5,P_1714.h5,0,1,1,1,1,0,0,0,0,0,19.59737268956584
1714,H_1715.h5,P_1715.h5,0,1,0,1,0,0,1,0,0,1,19.375830040609692
1715,H_1716.h5,P_1716.h5,0,1,1,1,0,0,0,1,0,0,13.162039851997351
1716,H_1717.h5,P_1717.h5,1,0,0,0,0,1,1,0,0,0,11.448774742994255
1717,H_1718.h5,P_1718.h5,0,0,1,1,1,0,0,0,0,1,18.173583588437737
1718,H_1719.h5,P_1719.h5,1,0,1,0,0,0,0,0,1,1,18.15382064094605
1719,H_1720.h5,P_1720.h5,0,1,0,0,1,0,0,0,1,0,14.664048293455792
1720,H_1721.h5,P_1721.h5,0,1,0,0,0,0,1,0,1,1,18.576845628668124
1721,H_1722.h5,P_1722.h5,1,1,0,0,0,0,0,1,0,0,14.59364287593098
1722,H_1723.h5,P_1723.h5,0,0,1,0,0,0,1,0,1,1,15.451894318206381
1723,H_1724.h5,P_1724.h5,1,0,0,1,1,0,0,0,1,0,23.606380312488167
1724,H_1725.h5,P_1725.h5,0,0,0,0,0,1,1,1,1,0,31.14155224834952
1725,H_1726.h5,P_1726.h5,0,0,0,1,1,1,0,0,0,1,20.015742207118816
1726,H_1727.h5,P_1727.h5,0,0,0,1,1,0,1,1,0,0,19.60281960044587
1727,H_1728.h5,P_1728.h5,1,0,1,0,0,0,0,1,0,0,17.878183649105612
1728,H_1729.h5,P_1729.h5,0,0,0,1,0,1,1,1,0,0,28.62533400548319
1729,H_1730.h5,P_1730.h5,0,1,1,1,0,0,0,0,1,0,30.600657141723136
1730,H_1731.h5,P_1731.h5,1,0,0,1,0,0,1,0,0,1,18.800498625312073
1731,H_1732.h5,P_1732.h5,0,0,0,1,1,0,1,0,0,1,30.03776137925799
1732,H_1733.h5,P_1733.h5,1,1,0,0,1,1,0,0,0,0,20.184579449035404
1733,H_1734.h5,P_1734.h5,1,0,0,0,0,0,0,1,1,0,25.049695850842635
1734,H_1735.h5,P_1735.h5,0,0,0,1,0,0,1,1,0,0,8.725133508033977
1735,H_1736.h5,P_1736.h5,0,1,1,0,0,0,0,1,1,0,26.674446462999207
1736,H_1737.h5,P_1737.h5,1,0,1,0,1,0,0,0,0,0,18.875924971888647
1737,H_1738.h5,P_1738.h5,0,0,0,0,1,0,1,1,0,1,18.55726001023983
1738,H_1739.h5,P_1739.h5,1,0,0,1,0,0,0,0,0,1,20.573831213597575
1739,H_1740.h5,P_1740.h5,0,0,0,0,1,0,1,1,1,0,30.02156185276716
1740,H_1741.h5,P_1741.h5,0,0,0,0,0,1,1,0,1,1,22.087353077288682
1741,H_1742.h5,P_1742.h5,0,0,1,0,1,1,0,1,0,0,15.884750222685003
1742,H_1743.h5,P_1743.h5,0,1,0,1,0,0,0,1,1,0,22.96968685939646
1743,H_1744.h5,P_1744.h5,0,1,0,1,0,0,0,0,0,1,25.050454123002623
1744,H_1745.h5,P_1745.h5,0,1,0,0,0,0,1,0,0,1,22.309343294995198
1745,H_1746.h5,P_1746.h5,0,1,1,1,0,0,0,0,1,0,20.846000676978512
1746,H_1747.h5,P_1747.h5,1,1,0,1,1,0,0,0,0,0,30.61264056399149
1747,H_1748.h5,P_1748.h5,0,0,0,0,1,0,1,1,0,1,29.964168906702866
1748,H_1749.h5,P_1749.h5,1,0,0,0,1,1,0,1,0,0,23.347383915597877
1749,H_1750.h5,P_1750.h5,0,0,0,1,0,1,1,0,0,1,29.997623908084428
1750,H_1751.h5,P_1751.h5,0,0,1,1,0,0,0,1,0,0,29.838894999941907
1751,H_1752.h5,P_1752.h5,0,0,0,0,1,0,1,0,1,1,10.974576143113126
1752,H_1753.h5,P_1753.h5,1,0,0,0,1,0,0,1,0,1,32.802119658700946
1753,H_1754.h5,P_1754.h5,0,0,1,0,1,0,0,1,0,0,17.266997395214528
1754,H_1755.h5,P_1755.h5,0,0,0,0,0,1,1,1,0,0,20.427049392075265
1755,H_1756.h5,P_1756.h5,0,0,0,1,0,1,0,1,1,0,25.57584378033401
1756,H_1757.h5,P_1757.h5,0,0,0,1,1,1,0,1,0,0,21.290581100349655
1757,H_1758.h5,P_1758.h5,1,0,1,0,0,0,0,0,1,0,20.867227101804097
1758,H_1759.h5,P_1759.h5,0,1,0,1,1,0,0,0,0,1,27.71388485091828
1759,H_1760.h5,P_1760.h5,1,0,0,0,0,0,1,0,1,0,25.35556560938247
1760,H_1761.h5,P_1761.h5,0,0,1,1,0,0,1,0,0,0,22.421024528794014
1761,H_1762.h5,P_1762.h5,0,1,1,0,0,0,0,1,0,0,19.977166446808823
1762,H_1763.h5,P_1763.h5,0,0,0,1,1,0,0,0,1,1,24.476779587941014
1763,H_1764.h5,P_1764.h5,0,1,0,0,0,0,0,1,1,1,26.4244084174943
1764,H_1765.h5,P_1765.h5,0,1,1,1,0,0,0,0,1,0,13.494450309221293
1765,H_1766.h5,P_1766.h5,0,1,0,0,0,0,1,0,1,0,15.384011943727828
1766,H_1767.h5,P_1767.h5,1,0,1,0,0,0,1,1,0,0,16.955941991326615
1767,H_1768.h5,P_1768.h5,1,0,1,1,0,0,0,0,1,0,22.840861778374812
1768,H_1769.h5,P_1769.h5,0,1,0,0,1,1,0,0,1,0,20.653884224886067
1769,H_1770.h5,P_1770.h5,1,0,1,0,0,1,0,0,0,1,18.88749148236742
1770,H_1771.h5,P_1771.h5,0,0,0,0,1,1,1,1,0,0,26.679123400184977
1771,H_1772.h5,P_1772.h5,1,1,0,1,0,0,0,0,1,0,22.709913775901693
1772,H_1773.h5,P_1773.h5,1,1,1,0,0,0,0,0,0,1,26.6437247290775
1773,H_1774.h5,P_1774.h5,0,0,0,1,0,1,0,0,1,1,20.491580754947048
1774,H_1775.h5,P_1775.h5,1,0,0,1,0,0,1,1,0,0,17.949313009645895
1775,H_1776.h5,P_1776.h5,0,1,0,1,0,0,0,0,1,1,21.90255210956898
1776,H_1777.h5,P_1777.h5,0,0,0,1,1,1,0,1,0,0,24.21651841812616
1777,H_1778.h5,P_1778.h5,0,1,0,0,1,0,0,0,0,1,22.6198854902227
1778,H_1779.h5,P_1779.h5,1,0,0,0,0,1,1,0,0,1,16.518902920129396
1779,H_1780.h5,P_1780.h5,0,0,0,1,0,0,0,0,1,1,26.625102984062288
1780,H_1781.h5,P_1781.h5,0,1,0,1,1,1,0,0,0,0,11.126031715169653
1781,H_1782.h5,P_1782.h5,1,0,0,1,0,0,0,0,1,1,17.021423853092557
1782,H_1783.h5,P_1783.h5,0,1,0,0,1,0,0,0,1,1,19.582898957105325
1783,H_1784.h5,P_1784.h5,0,1,0,0,0,0,0,1,1,1,36.245806279796376
1784,H_1785.h5,P_1785.h5,0,0,0,0,1,0,1,1,0,1,19.76819109693867
1785,H_1786.h5,P_1786.h5,0,1,0,1,1,0,0,1,0,0,32.800780326658725
1786,H_1787.h5,P_1787.h5,1,1,0,0,0,0,0,1,1,0,26.146917895245043
1787,H_1788.h5,P_1788.h5,1,0,0,0,0,1,1,1,0,0,19.21475995357957
1788,H_1789.h5,P_1789.h5,0,0,1,1,0,0,1,0,1,0,31.894996034139297
1789,H_1790.h5,P_1790.h5,0,0,0,1,0,0,1,1,0,0,23.288615096965007
1790,H_1791.h5,P_1791.h5,0,0,0,1,1,0,0,0,1,1,18.58246824318141
1791,H_1792.h5,P_1792.h5,1,1,1,0,0,0,1,0,0,0,23.018646410819038
1792,H_1793.h5,P_1793.h5,0,1,1,0,0,1,0,0,1,0,11.565134387690316
1793,H_1794.h5,P_1794.h5,0,0,0,0,1,1,0,0,0,1,26.56392406980134
1794,H_1795.h5,P_1795.h5,1,0,0,1,0,1,0,1,0,0,23.49891182242847
1795,H_1796.h5,P_1796.h5,0,0,1,0,1,0,0,0,1,1,24.65951518593947
1796,H_1797.h5,P_1797.h5,0,0,0,0,1,0,1,1,1,0,26.96026274582826
1797,H_1798.h5,P_1798.h5,0,0,0,1,0,0,1,1,0,0,23.951306011552504
1798,H_1799.h5,P_1799.h5,0,1,1,0,0,1,0,1,0,0,26.45251291115763
1799,H_1800.h5,P_1800.h5,0,0,0,1,0,1,0,1,0,1,17.437603866738346
1800,H_1801.h5,P_1801.h5,0,0,0,0,1,0,1,1,1,0,24.994886749081715
1801,H_1802.h5,P_1802.h5,1,0,0,0,1,1,0,0,0,1,22.501347557122777
1802,H_1803.h5,P_1803.h5,0,0,1,1,0,0,1,0,1,0,20.867451233146337
1803,H_1804.h5,P_1804.h5,0,0,1,1,0,1,0,1,0,0,20.105651209721866
1804,H_1805.h5,P_1805.h5,0,1,1,1,0,1,0,0,0,0,13.539088847141317
1805,H_1806.h5,P_1806.h5,0,0,0,1,1,0,1,0,0,0,19.525899994064012
1806,H_1807.h5,P_1807.h5,0,1,1,1,0,0,0,0,0,0,28.761557533309134
1807,H_1808.h5,P_1808.h5,0,1,0,0,0,0,1,0,0,1,30.159635009153
1808,H_1809.h5,P_1809.h5,1,0,1,0,0,1,0,0,0,1,26.13064382138528
1809,H_1810.h5,P_1810.h5,0,1,0,0,1,0,0,1,0,0,18.547270398655336
1810,H_1811.h5,P_1811.h5,0,0,1,1,1,0,0,0,0,1,27.634524152201458
1811,H_1812.h5,P_1812.h5,0,1,1,0,1,0,0,1,0,0,21.23081269288256
1812,H_1813.h5,P_1813.h5,0,1,0,0,0,1,1,0,1,0,25.19381828695976
1813,H_1814.h5,P_1814.h5,1,0,1,0,0,1,0,0,0,0,23.6508031134703
1814,H_1815.h5,P_1815.h5,0,1,0,1,0,0,0,0,1,1,22.345581179686956
1815,H_1816.h5,P_1816.h5,0,1,0,1,1,0,0,0,0,0,15.966454896045263
1816,H_1817.h5,P_1817.h5,0,0,1,0,0,0,1,1,1,0,29.374538457919066
1817,H_1818.h5,P_1818.h5,0,1,1,0,0,0,0,0,1,0,19.202067106334002
1818,H_1819.h5,P_1819.h5,0,1,0,1,0,1,0,0,1,0,24.030670945092325
1819,H_1820.h5,P_1820.h5,0,1,1,0,0,0,0,0,1,0,26.483295190492147
1820,H_1821.h5,P_1821.h5,0,0,0,0,1,0,1,0,1,1,23.15577101163152
1821,H_1822.h5,P_1822.h5,0,0,0,0,1,1,0,0,1,1,22.825179566747416
1822,H_1823.h5,P_1823.h5,0,1,0,0,0,0,1,0,1,1,30.5188098056896
1823,H_1824.h5,P_1824.h5,1,0,0,1,0,0,1,0,0,0,18.967865098247458
1824,H_1825.h5,P_1825.h5,0,1,1,0,0,0,0,0,1,1,16.778286182902384
1825,H_1826.h5,P_1826.h5,0,0,1,0,0,0,1,1,0,0,24.38304174004339
1826,H_1827.h5,P_1827.h5,1,0,1,0,1,0,1,0,0,0,24.291569639783525
1827,H_1828.h5,P_1828.h5,1,0,0,1,0,0,0,1,1,0,10.297930021544524
1828,H_1829.h5,P_1829.h5,0,0,1,0,0,1,0,0,1,1,19.1962422255021
1829,H_1830.h5,P_1830.h5,1,0,1,0,1,0,0,0,0,0,27.744664225816763
1830,H_1831.h5,P_1831.h5,0,1,0,0,0,1,1,1,0,0,14.908075978597402
1831,H_1832.h5,P_1832.h5,0,0,1,1,0,0,1,0,1,0,23.012183319227077
1832,H_1833.h5,P_1833.h5,0,1,1,0,0,0,0,1,0,0,18.45698804318884
1833,H_1834.h5,P_1834.h5,1,0,0,0,0,1,1,1,0,0,10.750764845506758
1834,H_1835.h5,P_1835.h5,1,0,0,1,0,1,0,0,1,0,34.5406061189507
1835,H_1836.h5,P_1836.h5,0,0,0,0,1,0,1,0,1,1,24.395500838566427
1836,H_1837.h5,P_1837.h5,1,1,0,0,0,0,1,0,1,0,38.353895148692715
1837,H_1838.h5,P_1838.h5,0,0,1,0,1,0,1,1,0,0,21.332476620277372
1838,H_1839.h5,P_1839.h5,0,0,1,1,0,0,0,0,0,1,28.987911270395728
1839,H_1840.h5,P_1840.h5,0,0,0,0,1,1,0,0,1,1,18.42966328756553
1840,H_1841.h5,P_1841.h5,0,0,1,0,0,0,1,1,0,0,18.447131854854224
1841,H_1842.h5,P_1842.h5,0,0,0,1,1,0,0,1,0,0,21.547156366164792
1842,H_1843.h5,P_1843.h5,1,0,0,1,0,0,1,0,0,1,26.44090739405255
1843,H_1844.h5,P_1844.h5,1,0,0,0,1,0,1,0,1,0,17.00507210756956
